name,product_type,availability,price,original_price,discount_amount,discount_percentage,has_discount,buen_fin_discount,black_friday_discount,image,reviews_count,rating,search_type,date
SAMSUNG Galaxy A55 8Gb 128Gb 5g Negro,smartphone,Available,6974.0,7499.0,525.0,7.0,Yes,False,False,https://m.media-amazon.com/images/I/614AjVGG4FL._AC_UL320_.jpg,14.0,5.0,Samsung,2024-12-11
"SAMSUNG Galaxy Tab S9 FE+ - Tablet Android, 12.4 Pulgadas, 256 GB, 8MP, IP68, batería de Larga duración, procesador Potente, S Pen, cámara de 8 MP, para E.E.U.U., Color Lavanda",tablet,Available,12597.35,16459.0,3861.65,23.46,Yes,False,False,https://m.media-amazon.com/images/I/513outQrR4L._AC_UL320_.jpg,2063.0,4.6,Samsung,2024-12-11
SAMSUNG - Teléfono Galaxy S10 desbloqueado de fábrica con 128 GB - Prism Black (reacondicionado),smartphone,Available,3847.0,3847.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51v3trWURwL._AC_UL320_.jpg,512.0,4.5,Samsung,2024-12-11
"SAMUNG Pantalla Led 75"" Procesador Crystal 4K, SmartThings Mod.UN75CU7000DXZA RENOVADO (75"")",another,Available,15500.0,15500.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61TMAyFBSmL._AC_UL320_.jpg,4.0,3.8,Samsung,2024-12-11
"SAMSUNG Galaxy Z Flip 4 SM-F721U1 - Desbloqueado de fábrica (128 GB, color morado bora)",smartphone,Available,8432.2,8432.2,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51cMSayAObL._AC_UL320_.jpg,412.0,4.3,Samsung,2024-12-11
SAMSUNG Galaxy A35 8GB 128GB 5G Azul,smartphone,Available,5389.0,5389.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61V6LOJWISL._AC_UL320_.jpg,1.0,5.0,Samsung,2024-12-11
Samsung Smartphone A25 8+256GB 5G Azul Dual SIM,smartphone,Out of Stock,,0.0,3861.65,23.46,Yes,False,False,https://m.media-amazon.com/images/I/51i2bWQ8xxL._AC_UL320_.jpg,119.0,4.0,Samsung,2024-12-11
"Samsung Galaxy S21+ 5G 128GB, Phantom Black - desbloqueado (Reacondicionado)",smartphone,Available,5618.19,5998.34,380.15,6.34,Yes,False,False,https://m.media-amazon.com/images/I/61-QMCHyUES._AC_UL320_.jpg,2080.0,4.0,Samsung,2024-12-11
"SAMSUNG Galaxy S21 FE 5G, versión de EE. UU., 128 GB, azul marino, desbloqueado (reacondicionado)",smartphone,Available,5220.51,5846.55,626.04,10.71,Yes,False,False,https://m.media-amazon.com/images/I/91gKJze6DQL._AC_UL320_.jpg,91.0,4.3,Samsung,2024-12-11
"Samsung Galaxy A15 Dual Sim 128GB Light Blue 6GB Ram Desbloqueado 6.5""",smartphone,Available,3399.0,4000.0,601.0,15.02,Yes,False,False,https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UL320_.jpg,1181.0,4.6,Samsung,2024-12-11
"SAMSUNG - Galaxy Buds2 Pro - Auriculares inalámbricos, Bluetooth, Morado Bora (reacondicionados)",smartphone,Available,1933.28,1933.28,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51DzUEvJPDL._AC_UL320_.jpg,991.0,4.2,Samsung,2024-12-11
""" SAMSUNG - Teléfono móvil Android Galaxy Z Fold 3 5G desbloqueado de fábrica, teléfono inteligente 2 en 1, doble pantalla, cámara debajo de la pantalla, 256 GB de almacenamiento, Phantom Black""",another,Available,10517.0,10517.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71MFE2UY6-L._AC_UL320_.jpg,967.0,3.8,Samsung,2024-12-11
Samsung Galaxy Tab S6 Lite 2024 Color Verde Claro RAM 4GB 128GB,tablet,Out of Stock,,0.0,601.0,15.02,Yes,False,False,https://m.media-amazon.com/images/I/51HiuV7NFdL._AC_UL320_.jpg,366.0,4.5,Samsung,2024-12-11
"SAMSUNG Galaxy Z Flip 3 5G, versión estadounidense, 128GB, negro fantasma - desbloqueado (reacondicionado)",smartphone,Available,6881.85,6881.85,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61JXIlARNfL._AC_UL320_.jpg,1556.0,3.7,Samsung,2024-12-11
Cartuchos de tóner SCX-4521 con Chip de Repuesto para Samsung SCX-4521 Cartucho de tóner Funciona con Impresora para Samsung SCX-4521,another,Available,1061.99,1061.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/713z2d58oOL._AC_UL320_.jpg,0.0,,Samsung,2024-12-11
Cartuchos de Tóner MLT-D205L con Chip de Repuesto para Samsung MLT-D205L el Tóner Funciona con Las Impresoras para Samsung MLT-D205L,another,Available,989.99,989.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/716VUO5zZ1L._AC_UL320_.jpg,0.0,,Samsung,2024-12-11
Cartuchos de Tóner MLT-K200L con Chip de Repuesto para Samsung MLT-K200L Cartucho de Tóner Funciona con Impresora para Samsung MLT-K200L,another,Available,1061.99,1061.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71fw0qD0a1L._AC_UL320_.jpg,0.0,,Samsung,2024-12-11
Cartuchos de tóner D4725A con Chip de Repuesto para Samsung D4725A Cartucho de tóner Funciona con Impresora para Samsung D4725A,another,Available,1096.99,1096.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71d+95KrUmL._AC_UL320_.jpg,0.0,,Samsung,2024-12-11
Cartuchos de Tóner D4725A con Chip de Repuesto para Samsung D4725A Cartucho de Tóner Funciona con Impresoras para Samsung D4725A,another,Available,1526.99,1526.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71S9Vxr7pML._AC_UL320_.jpg,0.0,,Samsung,2024-12-11
"YAPANIZCEL Funda Compatible con Samsung Galaxy Tab A9 Plus 11"" (SM-X216B) 11 Pulgadas, Soporte lápiz S Pen + Stand, Correa Uso rudo Reforzada (Morado)",case,Available,313.2,399.0,85.8,21.5,Yes,False,False,https://m.media-amazon.com/images/I/71M9myQJWYL._AC_UL320_.jpg,147.0,4.7,Samsung,2024-12-11
"QYOUTH 2 Piezas Protector de Pantalla para Samsung Galaxy S24,Mica Cristal Vidrio Templado,Viene con herramienta fácil de instalar. (S24)",smartphone,Available,269.0,269.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51GEP7HgXDL._AC_UL320_.jpg,2.0,4.5,Samsung,2024-12-11
Cartuchos de Tóner SCX-D4725A con Chip de Repuesto para Samsung el Tóner SCX-D4725A Funciona con Impresoras para Samsung SCX-D4725A,another,Available,989.99,989.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71oO93Yl6NL._AC_UL320_.jpg,0.0,,Samsung,2024-12-11
SAMSUNG Celular Galaxy S23 128GB Rosa Claro,smartphone,Available,10999.0,15999.0,5000.0,31.25,Yes,False,False,https://m.media-amazon.com/images/I/61gpxn8wtoL._AC_UL320_.jpg,86.0,4.7,Samsung_S23,2024-12-11
SAMSUNG Galaxy S23 Fe Dual 256 GB 8 Ram Graphite,smartphone,Available,9799.0,9799.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61Oe73AkimL._AC_UL320_.jpg,15.0,3.9,Samsung_S23,2024-12-11
"SAMSUNG Celular Galaxy S23 FE Menta 8GB RAM 256GB, AI, Nacional con Garantía",smartphone,Available,9998.0,12999.0,3001.0,23.09,Yes,False,False,https://m.media-amazon.com/images/I/41dLpiNFUfL._AC_UL320_.jpg,85.0,4.4,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S24 +, Gris Marmol, 12GB_512GB",smartphone,Available,14999.0,23999.0,9000.0,37.5,Yes,False,False,https://m.media-amazon.com/images/I/31BH6QLbk9L._AC_UL320_.jpg,39.0,4.0,Samsung_S23,2024-12-11
"Samsung Galaxy S23 5G (128 GB, 8 GB) 6.1"" AMOLED 2X, cámara 50MP, Global Volte, desbloqueado para todas las compañías, Negro Phantom (Reacondicionado)",smartphone,Available,9799.0,9799.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51rn1JNGsvL._AC_UL320_.jpg,152.0,4.1,Samsung_S23,2024-12-11
Samsung Galaxy S23 8GB_256GB Lavanda Desbloqueado (Reacondicionado),smartphone,Available,10499.0,10499.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/619Zn+R0WbL._AC_UL320_.jpg,320.0,4.1,Samsung_S23,2024-12-11
"Samsung Galaxy S23 FE desbloqueado de fábrica 128 GB, menta (reacondicionado)",smartphone,Available,9657.42,9657.42,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61bU0BVICjL._AC_UL320_.jpg,22.0,4.1,Samsung_S23,2024-12-11
SAMSUNG Galaxy S23 Plus 8gb RAM 256gb ROM Crema 5G | Desbloqueado | 6.6” AMOLED | Dual Sim Cámara Trasera 50 MP + 10 MP + 12 MP Cámara Frontal 12 MP (Reacondicionado),smartphone,Available,11799.0,11799.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61rFuAc4fkL._AC_UL320_.jpg,5.0,5.0,Samsung_S23,2024-12-11
"Samsung Galaxy S23 5G S9110 Dual 128GB 8GB RAM, cámara de 50 MP, Color Crema, Desbloqueado de fábrica, versión Internacional",smartphone,Out of Stock,,0.0,9000.0,37.5,Yes,False,False,https://m.media-amazon.com/images/I/51Pc+1ivsCL._AC_UL320_.jpg,78.0,4.7,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S23+ 5G S9160 Dual 256GB 8GB RAM, Cámara de 50 MP, Desbloqueado de fábrica - Crema (Reacondicionado)",smartphone,Available,11490.0,11490.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51Pc+1ivsCL._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S22 Ultra 5G Desbloqueado, 128GB, Negro (Reacondicionado)",smartphone,Available,9405.52,11273.13,1867.61,16.57,Yes,False,False,https://m.media-amazon.com/images/I/613Fp7fknhL._AC_UL320_.jpg,1258.0,3.7,Samsung_S23,2024-12-11
SAMSUNG Galaxy S23 FE 128GB Grafito (Reacondicionado),smartphone,Available,9087.0,9087.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71iQPXoiWYL._AC_UL320_.jpg,127.0,4.3,Samsung_S23,2024-12-11
SAMSUNG Galaxy S23 Plus 8gb RAM 256gb ROM Lavanda 5G | Desbloqueado | 6.6” AMOLED | Huella Digital | Dual Sim Cámara Trasera 50 MP + 10 MP + 12 MP Cámara Frontal 12 MP (Reacondicionado),smartphone,Available,12499.0,12499.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61BOF86+PRL._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
"RUBOQE Cargador para Samsung 45W Tipo C, Cargador Carga Rapida con 1M Cable, Cargador rápido USB C para Samsung Galaxy S23 Ultra/S23/S23+/S22/S22 Ultra/S22+/Note10/Note 20/S20/S21/S10",smartphone,Available,258.99,399.0,140.01,35.09,Yes,False,False,https://m.media-amazon.com/images/I/51DZ6gjE9IL._AC_UL320_.jpg,360.0,4.6,Samsung_S23,2024-12-11
"SwanScout Estación de Carga para Samsung S24/Watch Ultra, Cargador Inalámbrico 3 en 1 para Galaxy S24 Ultra/S23/S22/Note 20/Z Flip/Z Fold, Galaxy Watch 7/6/5/4/FE, Galaxy Buds (Sin Adaptador)",smartphone,Available,645.99,999.0,353.01,35.34,Yes,False,False,https://m.media-amazon.com/images/I/715-3UPioSL._AC_UL320_.jpg,1139.0,4.3,Samsung_S23,2024-12-11
"Cargador Inalámbrico 3 en 1 para Samsung/iPhone, Cargador para Samsung S24/S23 Ultra/S22 Ultra/S23/S23+/Z Fold 4/Flip 4/S22, Cargador para Galaxy Watch 6/5/5 Pro/4, Estación de Carga Buds (Negro)",smartphone,Available,719.99,719.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61APoCSL6FL._AC_UL320_.jpg,101.0,4.2,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S23+ 5G S9160 Dual 256GB 8GB RAM, cámara de 50 MP, Desbloqueado de fábrica - Phantom Black (Reacondicionado)",smartphone,Available,11799.0,11799.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/518c3bmlouL._AC_UL320_.jpg,4.0,4.7,Samsung_S23,2024-12-11
"Cargador inalámbrico para Samsung, estación de Carga inalámbrica 3 en 1 para Samsung Galaxy S24 Ultra/S23/S22/Z Flip 6/Z Fold 6, Cargador para Samsung Galaxy Watch 5/4/3, Galaxy Buds 2/Pro/+",smartphone,Available,759.99,759.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61VSKA16Y9L._AC_UL320_.jpg,5612.0,4.4,Samsung_S23,2024-12-11
Samsung Galaxy Tab A9 4GB_64GB Color Gris,tablet,Available,2499.0,2699.0,200.0,7.41,Yes,False,False,https://m.media-amazon.com/images/I/5169txVgFWL._AC_UL320_.jpg,657.0,4.6,Samsung_S23,2024-12-11
"Samsung Galaxy S23 Ultra - Lápiz capacitivo de repuesto para bolígrafo S, color negro",smartphone,Available,797.72,797.72,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/417xPSFsEyL._AC_UL320_.jpg,323.0,4.6,Samsung_S23,2024-12-11
"CUBOT Celular Max 5[Nuevo], 5G Smartphone Android 14 Desbloqueado,24GB(12+12Virtual) RAM& 256GB ROM,6.95"" HD+ Pantalla 100MP+32MP Cámara 5100mAh Batería Cell Phone, 144Hz/NFC/Huella Dactilar/Doble SIM",smartphone,Available,4663.99,5399.99,736.0,13.63,Yes,False,False,https://m.media-amazon.com/images/I/7118ayc35uL._AC_UL320_.jpg,10.0,3.5,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S23+ 5G S9160 Dual 256GB 8GB RAM, Cámara de 50 MP, Desbloqueado de fábrica - Crema (Reacondicionado)",smartphone,Available,11490.0,11490.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51Pc+1ivsCL._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
"OtterBox Galaxy S23 (solamente) - Funda de la serie Defender - Velas y sol (azul/amarillo), resistente y duradero, con protección de puerto, solo funda, protección de defensa microbiana, no embalaje",case,Available,737.05,737.05,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71uQgjGmThL._AC_UL320_.jpg,893.0,4.7,Samsung_S23,2024-12-11
SAMSUNG Galaxy A54 5G 6+128GB Negro (Reacondicionado),smartphone,Available,5190.0,5190.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51orKJJMfTL._AC_UL320_.jpg,118.0,4.0,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S23 5G SM-S911B/DS 128GB 8GB RAM, cámara de 50 MP, desbloqueado de fábrica - Phantom Black",smartphone,Available,15500.0,15500.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61yUiD1CVML._AC_UL320_.jpg,98.0,4.4,Samsung_S23,2024-12-11
"Samsung Galaxy S21 5G, versión estadounidense, 128 GB, Phantom Gray - desbloqueado (Reacondicionado)",smartphone,Available,5606.19,5606.19,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61XyNdmvr6L._AC_UL320_.jpg,6219.0,4.0,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S22 Ultra Smartphone, 512GB, 8K Camera & Video, Brightest Display, S Pen, Phantom Black (Reacondicionado)",smartphone,Available,11630.38,11630.38,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/613Fp7fknhL._AC_UL320_.jpg,483.0,4.0,Samsung_S23,2024-12-11
Samsung Galaxy S23+ Plus (5G) 512GB SIM única desbloqueada - Phantom Black (renovado),smartphone,Out of Stock,,0.0,736.0,13.63,Yes,False,False,https://m.media-amazon.com/images/I/510Zms0LUQL._AC_UL320_.jpg,32.0,4.4,Samsung_S23,2024-12-11
"Tongate Funda para Samsung Galaxy S23 Ultra 5G, [Cubierta Deslizante incorporada para la cámara y Protector de Pantalla] [2 Marcos Frontales] Resistente a Golpes de Grado Militar con Soporte, Negro",case,Available,479.2,599.0,119.8,20.0,Yes,False,False,https://m.media-amazon.com/images/I/717KrxMWUNL._AC_UL320_.jpg,5536.0,4.3,Samsung_S23,2024-12-11
SAMSUNG- Galaxy S23 Ultra 5G Desbloqueado de fábrica de 256 GB - Verde (renovado),smartphone,Available,16880.18,16880.18,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51mXHdm9jHL._AC_UL320_.jpg,143.0,3.9,Samsung_S23,2024-12-11
"BVILY Cargador Inalámbrico 3 en 1, Estación de Carga Inalámbrica Rapida Compatible con Galaxy S23 Ultra/S22 Ultra/S21/S20/S21 FE/Z Flip 4, Galaxy Watch 5/4/3/Active 2, Galaxy Buds 2/Buds+/Live",smartphone,Available,799.0,799.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71mSFp2XhTL._AC_UL320_.jpg,26.0,4.5,Samsung_S23,2024-12-11
Spigen Funda Case Liquid Air para Samsung Galaxy S23 (2023) - Matte Black,case,Available,299.99,299.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71vmm8ochuL._AC_UL320_.jpg,4649.0,4.7,Samsung_S23,2024-12-11
"JETech Funda Magnética para Samsung Galaxy S23 Ultra 5G 6.8 Pulgadas, Compatible con MagSafe, Carcasa Antigolpes Translúcida Mate Respaldo (Negro)",case,Available,278.1,309.0,30.9,10.0,Yes,False,False,https://m.media-amazon.com/images/I/61VnRAyYDGL._AC_UL320_.jpg,1521.0,4.6,Samsung_S23,2024-12-11
"XLDHYLL Cargador Tipo C, 2PCS Cargador USB C de 25W Carga Rapida con Cable Tipo C de 2M para Samsung Galaxy S23 Ultra/S23+/S23/S22 Ultra/ S22+/S22, S21 Ultra/S21/S21 Plus/S20/Note 10 +/Note",smartphone,Available,218.99,218.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61Di67awGhL._AC_UL320_.jpg,11.0,3.7,Samsung_S23,2024-12-11
SAMSUNG Smartphone A05 4+128GB LTE Negro Dual SIM,smartphone,Available,1969.0,2999.0,1030.0,34.34,Yes,False,False,https://m.media-amazon.com/images/I/61UjBLFlH2L._AC_UL320_.jpg,159.0,4.3,Samsung_S23,2024-12-11
"JETech Protector de Pantalla para Samsung Galaxy S23 5G 6.1 Pulgadas, Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, HD Transparente, 3 Unidades",smartphone,Available,169.14,199.0,29.86,15.01,Yes,False,False,https://m.media-amazon.com/images/I/61xlg9OeaXL._AC_UL320_.jpg,6891.0,4.5,Samsung_S23,2024-12-11
TUNKARMOR Funda para Samsung Galaxy S23 Case Magnética Integrada - Incluye 2 Protectores de Pantalla [ Compatible con Carga Inalámbrica ] Funda Skin-Touch Samsung Galaxy S23,case,Available,233.1,259.0,25.9,10.0,Yes,False,False,https://m.media-amazon.com/images/I/61bC-Ibh6bL._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
"Samsung Galaxy S22 (128 GB, 8 GB), pantalla de 6.2 pulgadas AMOLED 2X, cámara 4K de 50 MP (reacondicionado)",smartphone,Available,5975.0,5975.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71c5rhsUkxL._AC_UL320_.jpg,391.0,4.0,Samsung_S23,2024-12-11
"SAMSUNG EF-GS911TWEGWW Galaxy S23, Blanco, Funda de Silicona",case,Available,301.3,301.3,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/41oNaJTj4SL._AC_UL320_.jpg,1740.0,4.3,Samsung_S23,2024-12-11
"JETech Funda Magnética para Samsung Galaxy S23 5G 6.1 Pulgadas, Compatible con MagSafe, Carcasa Antigolpes Translúcida Mate Respaldo (Negro)",case,Available,309.0,309.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61t-wIajduL._AC_UL320_.jpg,1261.0,4.5,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S23 8Gb Ram 128Gb ROM 5G Color Negro Desbloqueado de fábrica, versión internacional",smartphone,Out of Stock,,0.0,25.9,10.0,Yes,False,False,https://m.media-amazon.com/images/I/711UD7LyLPL._AC_UL320_.jpg,87.0,4.6,Samsung_S23,2024-12-11
"QIKKOP 2 Cargador para Samsung 45W Tipo C, Cargador Carga Rapida con 1M Cable, Cargador USB C para Samsung Galaxy S24 Ultra/S24/S24+/S23 Ultra/S23/S23+/S22/S22 Ultra/S22+/Note10/Note 20/S20/S21",smartphone,Available,399.0,399.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61JjJBI5JUL._AC_UL320_.jpg,73.0,4.5,Samsung_S23,2024-12-11
Ringke Fusion Compatible con Funda Samsung Galaxy S23 5G (2023) Carcasa Transparente PC Trasera Dura con Parachoques de TPU Flexible Case - Clear,smartphone,Available,284.99,284.99,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71VBXEMjZnL._AC_UL320_.jpg,791.0,4.4,Samsung_S23,2024-12-11
"SAMSUNG EF-ZS918CBEGUS - Funda Protectora para teléfono Galaxy S23 Ultra S, Funda con Ranura para Tarjetas, Ventana Transparente para Usar el Touch, versión Estadounidense, Color Negro",case,Available,1152.08,1289.26,137.18,10.64,Yes,False,False,https://m.media-amazon.com/images/I/417RdF25k2L._AC_UL320_.jpg,901.0,4.7,Samsung_S23,2024-12-11
"JETech Protector de Pantalla para Samsung Galaxy S23 FE 6.4 Pulgadas, Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, HD Transparente, 3 Unidades",smartphone,Available,169.14,199.0,29.86,15.01,Yes,False,False,https://m.media-amazon.com/images/I/71iLAHxqBnL._AC_UL320_.jpg,1368.0,4.8,Samsung_S23,2024-12-11
"USTIYA Funda para Samsung Galaxy S23 Transparente Case Uso Rudo Acrílico+TPU Rigido Case,Protectora de cámara, Traslúcido Matte Back Antihuellas Cover",case,Available,168.0,199.0,31.0,15.58,Yes,False,False,https://m.media-amazon.com/images/I/71VteNUoF5L._AC_UL320_.jpg,23.0,4.7,Samsung_S23,2024-12-11
"Eynshoo Cargador Tipo C, Cargador 45W Carga Rápida, para Galaxy S24 Ultra/S24+/S24/S23 Ultra/S23+/S23/S22+/S22/S21+/Note 10+/Note 20/S20, Galaxy Tab S10/S9/S8, con un Cable de 1,8mtr",tablet,Available,183.91,249.0,65.09,26.14,Yes,False,False,https://m.media-amazon.com/images/I/51tZmKyzHKL._AC_UL320_.jpg,217.0,4.5,Samsung_S23,2024-12-11
"JETech Protector Pantalla de Privacidad para Samsung Galaxy S23 5G 6.1 Pulgadas y Protector Lente Cámara, Antiespia Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, 2 Paquetes Cada Uno",smartphone,Available,269.0,269.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61jFR9PFQbL._AC_UL320_.jpg,4131.0,4.5,Samsung_S23,2024-12-11
"amFilm (2+2 Piezas) OneTouch Compatible con Samsung Galaxy S23 Protector de Pantalla, Mica Cristal Vidrio Templado, y Protectores de Lente de Cámara, Dureza 9H con Kit de Instalación Fácil",smartphone,Available,239.0,239.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61Jl4vMRCmL._AC_UL320_.jpg,1448.0,4.7,Samsung_S23,2024-12-11
"Samsung - Galaxy S21 FE Teléfono celular 5G, smartphone Android desbloqueado de fábrica, 128 GB, pantalla 120 Hz, cámara profesional, batería inteligente para todo el día, grafito (reacondicionado)",smartphone,Available,4997.0,4997.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/616kK0b+d+L._AC_UL320_.jpg,1033.0,3.9,Samsung_S23,2024-12-11
"SAMSUNG Galaxy S23+ Plus 5G, versión de EE. UU., 256GB, Phantom Black - Verizon (reacondicionado)",smartphone,Available,12499.0,12499.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/51yg+ff6WTL._AC_UL320_.jpg,32.0,4.2,Samsung_S23,2024-12-11
"JETech Protector Pantalla de Privacidad para Samsung Galaxy S23 Ultra 5G 6.8 Pulgadas y Protector Lente Cámara, Película TPU Flexible Antiespia, Compatible Función Huella Digital, 2 Paquetes Cada Uno",smartphone,Available,299.0,299.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71NwsMmK4BL._AC_UL320_.jpg,3067.0,4.2,Samsung_S23,2024-12-11
"QYOUTH 2 Piezas Protector de Pantalla para Samsung Galaxy S22/S23,Mica Cristal Vidrio Templado,Viene con herramienta fácil de instalar. (S22/S23)",smartphone,Available,269.0,269.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61NQyElF4ML._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
"British Modules Protector de pantalla de privacidad compatible con Samsung Galaxy S23 Anti-Peep Spy Hydrogel, protector de gel suave autocurativo, sin burbujas, resistente a los arañazos",smartphone,Available,231.97,231.97,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61ItU+yeeoL._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
British Modules - Protector de visualización transparente compatible con Samsung Galaxy S23 auto curativo autoadherente de hidrogel protector de gel suave [última intervensión de burbujas] [resistente,smartphone,Available,128.76,128.76,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61OLXvq4BfL._AC_UL320_.jpg,0.0,,Samsung_S23,2024-12-11
"JETech Protector Pantalla de Privacidad para Samsung Galaxy S23 5G 6.1 Pulgadas y Protector Lente Cámara, Antiespia Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, 2 Paquetes Cada Uno",smartphone,Available,269.0,269.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61jFR9PFQbL._AC_UL320_.jpg,4131.0,4.5,Samsung_S23,2024-12-11
"JETech Protector de Pantalla para Samsung Galaxy S23 5G 6.1 Pulgadas, Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, HD Transparente, 3 Unidades",smartphone,Available,169.14,199.0,29.86,15.01,Yes,False,False,https://m.media-amazon.com/images/I/61xlg9OeaXL._AC_UL320_.jpg,6891.0,4.5,Samsung_S23,2024-12-11
"JETech Protector de Pantalla para Samsung Galaxy S23 5G 6.1 Pulgadas y Protector Lente Cámara, Mica Cristal Vidrio Templado, Compatible Huellas Dactilares ID, HD Transparente, 2 Paquetes Cada Uno",smartphone,Available,229.0,229.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/71PvHLFEVeL._AC_UL320_.jpg,2392.0,4.4,Samsung_S23,2024-12-11
"Elebase USB C a Tipo C 100W Cable 3Pack 1/2/3M,Long Potencia Entrega Cargando PD Cargador Cordón para MacBook Pro,iPad 10 Air 4 5 Mini 6,iPhone 15,Samsung Galaxy Note S24 S23,A73,Tab S8,Z Flip Fold 5",tablet,Available,219.0,219.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/812CHmAe4fL._AC_UL320_.jpg,863.0,4.6,Samsung_S23,2024-12-11
"Kit para Samsung Galaxy: Mica de Privacidad, Mica Cristal HD Clara y Mica para Cámaras (Galaxy S23 FE)",smartphone,Available,269.0,269.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61dzzZV4nRL._AC_UL320_.jpg,2.0,3.0,Samsung_S23,2024-12-11
SAMSUNG Celular Galaxy S23 128GB Rosa Claro,smartphone,Available,10999.0,15999.0,5000.0,31.25,Yes,False,False,https://m.media-amazon.com/images/I/61gpxn8wtoL._AC_UL320_.jpg,86.0,4.7,Samsung_S23,2024-12-11
SAMSUNG Galaxy S23 Fe Dual 256 GB 8 Ram Graphite,smartphone,Available,9799.0,9799.0,0.0,0.0,No,False,False,https://m.media-amazon.com/images/I/61Oe73AkimL._AC_UL320_.jpg,15.0,3.9,Samsung_S23,2024-12-11
